,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,position,possession,possession_team,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
2183,,,,"[72.0, 37.0]",,,,,,,3.667,,,,,,,,,,,,,88f7bfc2-c64a-48c9-be0b-b549cf4b00bc,2825,,,"[52.0, 40.0]",8658,89,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,Center Defensive Midfield,170,Croatia,"['64e2a655-b24f-408d-981d-0a3d9efff29d', 'def70cd0-09ef-4def-b0e4-d1ce52c99a38']",17,,,,,,,,,,,,,,,Croatia,00:44:17.200,Carry,
2184,,,,"[47.0, 43.0]",,,,,,,1.64,,,,,,,,,,,,,54b46fb4-6295-46c6-b891-b5f805bfc73e,2829,,,"[47.0, 45.0]",8658,89,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Pogba,Right Defensive Midfield,170,Croatia,"['9609e922-d75d-4357-a4e2-d6b0348bdaad', 'a154ceea-5a65-471d-918f-3a5e06bbbd1f', 'c60931d8-bd68-4ac6-895a-d665cd78c269']",21,,,,,,,,,,,,,,,France,00:44:21.147,Carry,True
2185,,,,"[66.0, 74.0]",,,,,,,2.307,,,,,,,,,,,,,6535c286-181c-4ed0-9e13-9dfcf2afdfb5,2835,,,"[60.0, 76.0]",8658,90,,,,,,,,,,,,,,,,,,2,Regular Play,Šime Vrsaljko,Right Back,171,Croatia,"['be6aff28-53aa-46c9-ad0f-5aff412a4206', 'e67a8556-2824-4eef-866a-b831fb115f6c']",4,,,,,,,,,,,,,,,Croatia,00:45:04.080,Carry,
2186,,,,"[38.0, 8.0]",,,,,,,0.52,,,,,,,,,,,,,ea51b1a2-6976-44a3-8c37-f039aca870b1,2840,,,"[38.0, 8.0]",8658,90,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Hernández Pi,Left Back,172,France,"['d2cd67a6-6255-47e8-bbd1-9f987f54e6c4', 'e9bf66b3-4787-4db3-be9f-978e2914ebd2']",9,,,,,,,,,,,,,,,France,00:45:09.227,Carry,
2187,,,,"[37.0, 24.0]",,,,,,,0.507,,,,,,,,,,,,,216fca26-aba2-4493-9ed6-68a6761f50db,2843,,,"[35.0, 23.0]",8658,90,,,,,,,,,,,,,,,,,,2,Regular Play,"Steven N""Kemboanza Mike Christopher Nzonzi",Left Defensive Midfield,172,France,"['a28047f8-e332-4c9a-9559-a4e4a6d61168', 'ba099d14-f565-447f-82be-edebfb08bf6b']",10,,,,,,,,,,,,,,,France,00:45:10.720,Carry,
2188,,,,"[48.0, 19.0]",,,,,,,1.867,,,,,,,,,,,,,a7ceaccc-71cb-4f00-8270-38d9b607b6f0,2846,,,"[45.0, 27.0]",8658,90,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,Left Center Forward,172,France,"['3981c0ac-a5f8-4d93-815e-a3a0cd843ac1', 'b20ea9d7-34a2-4f52-832e-c2cd29b76446', 'c92fd111-170b-450a-9fbe-1dd91573dd2a']",11,,,,,,,,,,,,,,,France,00:45:11.960,Carry,True
2189,,,,"[65.0, 2.0]",,,,,,,1.24,,,,,,,,,,,,,4f92789d-d91a-4a92-aea9-1861fe9a7462,2850,,,"[65.0, 3.0]",8658,90,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Tolisso,Left Midfield,172,France,"['a422ebb7-e2bc-486b-973f-4ccf6c5cc55e', 'bf85c21e-e369-4468-a791-7a65515bb9e6', 'ea2e3ba2-ec1c-4824-bab4-998a795f9ed5']",14,,,,,,,,,,,,,,,France,00:45:14.920,Carry,True
2190,,,,"[79.0, 5.0]",,,,,,,1.907,,,,,,,,,,,,,8308d88b-8276-4ebd-9607-66e2446330bd,2858,,,"[83.0, 4.0]",8658,90,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,Left Center Forward,174,France,"['15067600-1f5b-4b68-aa3b-802d2b2e57cf', '392579ea-391f-4682-9f6e-d6cd5034a4b1']",49,,,,,,,,,,,,,,,France,00:45:49.280,Carry,
2191,,,,"[35.0, 66.0]",,,,,,,1.52,,,,,,,,,,,,,6ea18e3d-d000-420b-ac66-b236154982f3,2862,,,"[38.0, 71.0]",8658,90,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,Center Defensive Midfield,175,Croatia,"['0e45b418-9803-442a-8da2-1ad9e7264591', 'cc32bba2-8ffb-4455-8872-3a6e83ead500', 'ef592933-c41f-4cba-b1ab-9bff65da44fb']",52,,,,,,,,,,,,,,,Croatia,00:45:52.307,Carry,True
2192,,,,"[46.0, 40.0]",,,,,,,3.627,,,,,,,,,,,,,ca9e90fa-a703-446c-9259-e7c71aa532cf,2866,,,"[28.0, 40.0]",8658,90,,,,,,,,,,,,,,,,,,2,Regular Play,Domagoj Vida,Left Center Back,175,Croatia,"['6e0c95f3-7ce7-4a7a-9bf9-1dd2c7896b76', 'c0017aa1-f17d-4194-83c9-934d96700b2e']",56,,,,,,,,,,,,,,,Croatia,00:45:56.280,Carry,
2193,,,,"[60.0, 19.0]",,,,,,,3.4,,,,,,,,,,,,,77217612-89c1-4de2-8b1c-805a2a8676a1,2869,,,"[55.0, 23.0]",8658,91,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,Left Center Midfield,175,Croatia,"['8eb68c59-0401-4f36-a136-e6f96e2422fd', 'b42b05c2-8f3c-410f-867c-8b11d3432c79']",2,,,,,,,,,,,,,,,Croatia,00:46:02.107,Carry,
2194,,,,"[86.0, 53.0]",,,,,,,4.187,,,,,,,,,,,,,4b73d60a-8d4f-487d-8eef-da25a9f9b81a,2873,,,"[61.0, 47.0]",8658,91,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,Right Center Forward,175,Croatia,"['230b9321-e3b2-4d34-8f1e-df5c9f9ec551', '4f0babb1-9cb0-4451-9b74-9c2cfa840963']",6,,,,,,,,,,,,,,,France,00:46:06.160,Carry,
2195,,,,"[112.0, 59.0]",,,,,,,1.747,,,,,,,,,,,,,2c865699-64e2-40ec-9973-dd44a5eed764,2877,,,"[108.0, 61.0]",8658,91,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Pogba,Right Defensive Midfield,175,Croatia,"['109a9b99-5423-4def-b50e-d02e0d0417c1', '1a9951fc-b152-42cd-9d58-b3ed938d41df', '82dc8ff8-b4c0-41c1-89c2-44167fc42406']",12,,,,,,,,,,,,,,,France,00:46:12.760,Carry,True
2196,,,,"[8.0, 24.0]",,,,,,,2.427,,,,,,,,,,,,,3782eee2-5f90-4827-be5a-6be9f51819b5,2881,,,"[4.0, 31.0]",8658,91,,,,,,,,,,,,,,,,,,2,Regular Play,Danijel Subašić,Goalkeeper,175,Croatia,"['6d3c4b3d-a6b2-437c-8266-f4f0a431b906', 'c4959415-268c-40f0-af2e-a48a6f652f4e']",16,,,,,,,,,,,,,,,Croatia,00:46:16.440,Carry,
2197,,,,"[47.0, 48.0]",,,,,,,2.107,,,,,,,,,,,,,3b7c1465-fafc-4a32-a643-d2ac746220f2,2884,,,"[37.0, 39.0]",8658,91,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Mandžukić,Center Forward,175,Croatia,"['530eeaf9-c058-458e-af48-f68a83506113', 'd6aa7cfe-5eef-4b54-b1e3-ba8c07bcee44']",20,,,,,,,,,,,,,,,Croatia,00:46:20.800,Carry,
2198,,,,"[73.0, 66.0]",,,,,,,2.4,,,,,,,,,,,,,670684a3-9d49-4cf8-b5e0-3d86a8ff9007,2887,,,"[55.0, 59.0]",8658,91,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,Right Center Midfield,175,Croatia,"['2030239b-139b-439a-aac9-d12760cf06bf', '4c60cd3f-2043-47e3-945a-bc8ffb3ea133', 'd78f943d-df15-420e-a1dd-f66e4e3a206a']",24,,,,,,,,,,,,,,,Croatia,00:46:24.600,Carry,True
2199,,,,"[79.0, 60.0]",,,,,,,0.507,,,,,,,,,,,,,ad647b28-975c-4cf0-b39c-682868eb78c2,2891,,,"[73.0, 66.0]",8658,91,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,Right Center Midfield,175,Croatia,"['2030239b-139b-439a-aac9-d12760cf06bf', 'f8c9e720-820d-4603-a755-4473baec1ef4', 'fbd435ac-0665-4998-a55b-bfc7820eafca']",27,,,,,,,,,,,,,,,Croatia,00:46:27.000,Carry,True
2200,,,,"[41.0, 3.0]",,,,,,,1.68,,,,,,,,,,,,,6a374c92-9bb2-4f6b-b545-444ba2c5af8d,2895,,,"[41.0, 5.0]",8658,91,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Hernández Pi,Left Back,175,Croatia,"['790478c1-febb-4836-9aa0-47cbada070ac', 'ec5f92b8-8afe-424a-8ef0-1c6319f9fbef']",27,,,,,,,,,,,,,,,France,00:46:27.707,Carry,
2201,,,,"[99.0, 5.0]",,,,,,,5.533,,,,,,,,,,,,,5129a891-86ef-4c86-b057-80aa5de211c1,2899,,,"[56.0, 4.0]",8658,91,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,Left Center Forward,175,Croatia,"['603f4b76-d681-488d-a245-09e9576cc6ea', '89f489fb-0e43-47a5-8a5f-5dfcd12e7349', 'f7ffedad-9480-405a-b1d0-c8ce6c42817f', 'fad238a3-66c4-4647-a6c2-3a6c2174ed2c']",30,,,,,,,,,,,,,,,France,00:46:30.747,Carry,True
2202,,,,"[62.0, 13.0]",,,,,,,1.96,,,,,,,,,,,,,91f11133-c8f1-47e5-905e-8394832b3b26,2920,,,"[70.0, 34.0]",8658,92,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,Left Center Midfield,178,Croatia,"['7dff5b4f-0842-4560-81cc-c91606fac053', '89c9587b-96e0-454a-84ee-082cdb5b0c00']",49,,,,,,,,,,,,,,,Croatia,00:47:49.387,Carry,
2203,,,,"[61.0, 63.0]",,,,,,,5.213,,,,,,,,,,,,,b08e3b18-62a8-4f2c-a0d2-6d19fdfbbb72,2924,,,"[36.0, 42.0]",8658,92,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,Left Center Forward,178,Croatia,"['e358b778-fdcb-4320-a099-ceb55c702f68', 'f3070bc8-b685-4a44-9006-3f85d5b08d73']",52,,,,,,,,,,,,,,,France,00:47:52.867,Carry,
2204,,,,"[44.0, 21.0]",,,,,,,0.027,,,,,,,,,,,,,945895e2-3be4-48ea-8f6c-9d4117da8e7b,2928,,,"[43.0, 33.0]",8658,93,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,Right Center Back,178,Croatia,"['57de5601-f4d0-4a37-a5c5-e76ad1308772', 'bdab38ba-7ede-4fa8-91ae-fc861690e0d4']",0,,,,,,,,,,,,,,,Croatia,00:48:00.880,Carry,
2205,,,,"[69.0, 11.0]",,,,,,,2.627,,,,,,,,,,,,,ccf19627-167a-4c6e-909e-0da0bcb6bfbd,2931,,,"[56.0, 13.0]",8658,93,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,Center Defensive Midfield,178,Croatia,"['d57b8ace-0b73-418d-913b-6d28d276bdc3', 'ef8933b0-e3cb-42b0-911c-538ca4b5054e']",2,,,,,,,,,,,,,,,Croatia,00:48:02.320,Carry,
2206,,,,"[95.0, 5.0]",,,,,,,1.947,,,,,,,,,,,,,ceb7ce1a-0309-451d-bc1b-06576be6ab99,2934,,,"[86.0, 2.0]",8658,93,,,,,,,,,,,,,,,,,,2,Regular Play,Andrej Kramarić,Right Wing,178,Croatia,"['5ed0c9c2-3948-4367-a3df-a8293cfef520', 'be190f87-fda9-4c0e-9cf5-267a46f9bd8e']",6,,,,,,,,,,,,,,,Croatia,00:48:06.200,Carry,
2207,,,,"[15.0, 79.0]",,,,,,,1.627,,,,,,,,,,,,,89440bc1-4046-48dc-9dba-a54751d732a3,2939,,,"[17.0, 77.0]",8658,93,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Pavard,Right Back,178,Croatia,"['23380d90-91b6-4be6-b0a8-3168e4eac5c7', 'a82c5876-2dd9-47c9-a6c9-0969019c2231']",9,,,,,,,,,,,,,,,France,00:48:09.360,Carry,
2208,,,,"[60.0, 2.0]",,,,,,,1.187,,,,,,,,,,,,,a525354c-48c4-4e29-bbce-85a06595f0f7,2942,,,"[58.0, 2.0]",8658,93,,,,,,,,,,,,,,,,,,2,Regular Play,Domagoj Vida,Left Center Back,178,Croatia,"['76aff801-417f-4751-a7cc-eadfeef36779', 'ee5e65ea-8608-46cb-a160-c3fb4a1131ce']",15,,,,,,,,,,,,,,,Croatia,00:48:15.640,Carry,
2209,,,,"[75.0, 17.0]",,,,,,,2.307,,,,,,,,,,,,,099759b3-aacd-4b7f-af3b-b78f7e83b31a,2945,,,"[71.0, 8.0]",8658,93,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,Left Center Midfield,178,Croatia,"['3cbd725d-e27d-4c79-a1d2-3a6bc351c9cc', '84a8b30e-d61a-4709-a74b-ea98473bebb4']",18,,,,,,,,,,,,,,,Croatia,00:48:18.280,Carry,
2210,,,,"[91.0, 18.0]",,,,,,,2.72,,,,,,,,,,,,,5b218bbf-c1ff-49be-90a3-1c6371e36c78,2948,,,"[88.0, 16.0]",8658,93,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,Center Defensive Midfield,178,Croatia,"['09e8fa7f-7263-47e8-ab80-8a613804b153', '19483e96-05cc-42a6-bbc2-00e60312f15c', '9b538bf5-d3d8-4f5a-86fb-7872a1b75567']",21,,,,,,,,,,,,,,,Croatia,00:48:21.720,Carry,True
2211,,,,"[42.0, 17.0]",,,,,,,4.667,,,,,,,,,,,,,5961e376-6b7d-4cf0-9372-403bac9b9232,2960,,,"[24.0, 15.0]",8658,94,,,,,,,,,,,,,,,,,,2,Regular Play,Domagoj Vida,Left Center Back,180,France,"['34c4e1ab-85a0-4463-b14f-4eb2950838b1', 'a783acce-0612-4b2f-8127-67299b1925ed']",19,,,,,,,,,,,,,,,Croatia,00:49:19.480,Carry,
2212,,,,"[31.0, 61.0]",,,,,,,0.76,,,,,,,,,,,,,fdb64040-31de-4a65-872c-8151650cb3da,2964,,,"[32.0, 61.0]",8658,94,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Varane,Right Center Back,180,France,"['65f246d4-bc94-4b11-b8d6-bcdcfd55dc82', '9dc35246-40d8-4c0d-8153-661db5d45ddd']",26,,,,,,,,,,,,,,,France,00:49:26.547,Carry,
2213,,,,"[58.0, 14.0]",,,,,,,4.188,,,,,,,,,,,,,16d632e2-252c-4512-95e0-b01aca84b1ff,2968,,,"[58.0, 9.0]",8658,94,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,Left Center Midfield,181,Croatia,"['6a931043-eed1-40ce-8f4b-de8285e92fa2', 'd3c90fea-c04a-4a4d-970b-f7b8b4be7077']",33,,,,,,,,,,,,,,,Croatia,00:49:33.079,Carry,
2214,,,,"[102.0, 4.0]",,,,,,,4.12,,,,,,,,,,,,,a6b4c940-fda3-42f8-b4fc-72905aff16c5,2971,,,"[94.0, 2.0]",8658,94,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Perišić,Left Wing,181,Croatia,"['62c92811-8613-47ce-bcc1-5f43aa2c570b', 'b060cfff-9d26-42a8-b431-41a0406757f1', 'd363360b-382d-41ff-b246-139df573edbc']",38,,,,,,,,,,,,,,,Croatia,00:49:38.707,Carry,True
2215,,,,"[18.0, 31.0]",,,,,,,16.56,,,,,,,,,,,,,652da4cc-aba6-482f-bc23-d087ada16ece,2975,,,"[5.0, 33.0]",8658,94,,,,,,,,,,,,,,,,,,2,From Keeper,Hugo Lloris,Goalkeeper,182,France,"['41d8a15c-a3e8-48d6-a18a-d7d7018f79f2', '4a74b841-e3a7-4032-bd81-bc2f4545e50f']",45,,,,,,,,,,,,,,,France,00:49:45.427,Carry,
2216,,,,,,,,,,,1.0,,,,,,,,,,,,,d91b85db-797c-4746-8efe-6f74c4f8c69f,9,,,"[70.0, 32.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Olivier Giroud,Left Center Forward,2,Croatia,"['1a3cda1b-1796-4126-855e-8af1d9fdb4b1', '3ade5ee3-1f70-4299-b1a2-e761c38f1d91']",2,,,,,,,,,,,,,,,France,00:00:02.919,Pressure,
2217,,,,,,,,,,,0.973,,,,,,,,,,,,,966dfba8-f60d-4a61-a85c-4626493bb79f,15,,,"[74.0, 4.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Blaise Matuidi,Left Midfield,2,Croatia,"['0f85cbc5-389a-483b-901b-c3f8a65e32ab', '6f7f2f45-df38-4560-9a09-b2250d18f9c1']",5,,,,,,,,,,,,,,,France,00:00:05.347,Pressure,
2218,,,,,,,,,,,1.16,,,,,,,,,,,,,f8ea0500-a6f9-4b4f-9663-78119c7d75dc,17,,,"[92.0, 18.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Olivier Giroud,Left Center Forward,2,Croatia,,7,,,,,,,,,,,,,,,France,00:00:07.320,Pressure,
2219,,,,,,,,,,,0.493,,,,,,,,,,,,,1a77ea7f-a2b1-4a64-966a-e5be82ba3c79,20,,,"[102.0, 30.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Olivier Giroud,Left Center Forward,2,Croatia,"['709c678e-e623-42c2-8883-bbb733b5092f', '8e15fe37-fe08-4386-af24-a165fb04165b']",8,,,,,,,,,,,,,,,France,00:00:08.907,Pressure,
2220,,,,,,,,,,,1.386,,,,,,,,,,,,,fa30f77f-fd17-4fac-96f4-89ad44f11968,28,,,"[54.0, 56.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Olivier Giroud,Left Center Forward,2,Croatia,"['820270c5-644c-40d7-98d6-ad68b172aabc', 'e31812ed-cfd4-4b60-9b2f-6fe2ba14832a']",18,,,,,,,,,,,,,,,France,00:00:18.000,Pressure,
2221,,,,,,,,,,,0.8,,,,,,,,,,,,,df139a0c-aea2-4da3-a300-47dc5363583c,35,,,"[55.0, 70.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Paul Pogba,Right Defensive Midfield,2,Croatia,"['26f7d366-1c71-4940-9920-4d02c8b967c1', '3ec633c6-1d08-4120-8028-7ea556a61db9']",22,,,,,,,,,,,,,,,France,00:00:22.840,Pressure,
2222,,,,,,,,,,,0.719,,,,,,,,,,,,,cb99faa8-c966-4458-9dd7-d5b58f1b1b46,50,,,"[65.0, 58.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Paul Pogba,Right Defensive Midfield,2,Croatia,['9cde7e25-bd37-415b-b5be-f7ec3ef178c0'],30,,,,,,,,,,,,,,,France,00:00:30.960,Pressure,
2223,,,,,,,,,,,1.146,,,,,,,,,,,,,505eb7ba-e1d6-4325-95f5-69959f840ecb,58,,,"[64.0, 59.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Kick Off,Paul Pogba,Right Defensive Midfield,2,Croatia,"['b1aeccda-8231-42ed-9545-9c66292c38e1', 'd98f59bd-34d9-46e8-8ce6-abb687858806', 'e5df7932-13de-4177-b069-755f7b52d714']",40,,,,,,,,,,,,,,,France,00:00:40.280,Pressure,
2224,,,,,,,,,,,0.798,,,,,,,,,,,,,cb987aea-8eff-494e-81e1-75a16facf32f,67,,,"[67.0, 22.0]",8658,0,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,Left Center Midfield,3,France,"['380e5930-e955-4526-9fc4-ebaed34a8303', '5ffbe614-c8bd-4f9c-84fe-728e298c623b', '80813884-4cf0-494d-aa5f-cd524a95d240']",55,,,,,,,,,,,,,,,Croatia,00:00:55.802,Pressure,
2225,,,,,,,,,,,1.16,,,,,,,,,,,,,ad1b1510-9d80-486b-b8d1-1bfd9afbaaec,79,,,"[48.0, 7.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Strinić,Left Back,3,France,"['021244ed-a8a3-47a5-87c3-412987d42cc4', '303169b1-b30a-4a94-b304-dfe4122b09b4', 'f8bedff9-aca2-4908-957d-a1805642fa83']",2,,,,,,,,,,,,,,,Croatia,00:01:02.160,Pressure,
2226,,,,,,,,,,,2.186,,,,,,,,,,,,,503fd2d5-90b6-4bce-aef3-5cbb65c79d26,85,,,"[80.0, 17.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Mandžukić,Center Forward,4,France,"['246e34e4-e17f-4727-8c66-c025c9435353', 'c451b65c-24a5-4be3-ad64-00632a437b9b']",13,,,,,,,,,,,,,,,Croatia,00:01:13.160,Pressure,
2227,,,,,,,,,,,1.04,,,,,,,,,,,,,bb76e690-eea9-497c-84e2-c29064d8c3ee,93,,,"[90.0, 60.0]",8658,1,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,Right Center Midfield,4,France,['4a5ffe9b-ce45-47ba-9821-ed9a99983c04'],19,,,,,,,,,,,,,,,Croatia,00:01:19.080,Pressure,
2228,,,,,,,,,,,1.453,,,,,,,,,,,,,79652516-9e3c-4d14-aea4-80b9593c1969,98,,,"[61.0, 54.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,Center Defensive Midfield,5,France,"['2640d3ec-301b-4986-933a-232c06dfe356', '69c9b81a-2642-4dc4-a0c2-507a37bab611', 'd589857f-6cb7-487f-a45d-236192e1b930']",37,,,,,,,,,,,,,,,Croatia,00:01:37.987,Pressure,
2229,,,,,,True,,,,,0.56,,,,,,,,,,,,,a92c9635-0333-4647-95b5-1672a45dab2b,119,,,"[87.0, 75.0]",8658,1,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,Right Midfield,6,Croatia,"['2ed5bb0f-587f-4ef3-b1b4-37f462b53d65', 'e76bf094-6c62-446f-92cc-b5fe404fd254']",55,,,,,,,,,,,,,,,France,00:01:55.080,Pressure,
2230,,,,,,,,,,,1.653,,,,,,,,,,,,,e8c9adcb-5dbb-44dc-83bb-99b94cfadb28,124,,,"[82.0, 69.0]",8658,2,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,Left Center Forward,7,Croatia,"['1a758637-e9a7-49ee-91bc-d655e509c701', '6ae48aca-ad04-4a53-94dd-b43306508b2e', 'f2c8c1c5-721b-4257-902d-6365e8908a86']",9,,,,,,,,,,,,,,,France,00:02:09.547,Pressure,
2231,,,,,,,,,,,0.558,,,,,,,,,,,,,b3ddcfae-bf1c-4af9-a36c-c650fd785cf0,131,,,"[47.0, 54.0]",8658,2,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,Left Center Back,7,Croatia,"['a22de4f4-4502-43e1-8cec-7525b9733807', 'a72f8d87-3d07-430c-85f0-3118b3a1b864']",14,,,,,,,,,,,,,,,France,00:02:14.002,Pressure,
2232,,,,,,,,,,,0.88,,,,,,,,,,,,,6bdf46de-be5c-4ce2-b3bc-d917569872dc,134,,,"[75.0, 33.0]",8658,2,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,Right Wing,7,Croatia,"['80181fb7-de9a-4b35-8cfa-2c5a0e3587e8', 'd4d64a4c-bb65-4217-b010-b045ccbbc0af']",16,,,,,,,,,,,,,,,Croatia,00:02:16.440,Pressure,
2233,,,,,,,,,,,1.038,,,,,,,,,,,,,05333f6b-2d8c-485c-a623-629c137227d6,140,,,"[48.0, 5.0]",8658,2,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Perišić,Left Wing,8,France,['46d0b49a-a4f6-4761-836e-19ae84922c95'],44,,,,,,,,,,,,,,,Croatia,00:02:44.042,Pressure,
2234,,,,,,,,,,,0.813,,,,,,,,,,,,,3940d2b1-2b6f-4296-9cb5-f095e2c67cc8,147,,,"[116.0, 19.0]",8658,2,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Perišić,Left Wing,8,France,"['5cd0cd0b-4703-4c5a-8a92-dd1d465c9a69', 'c436d927-803f-4bab-86d7-2c0888e3468f']",53,,,,,,,,,,,,,,,Croatia,00:02:53.347,Pressure,
2235,,,,,,,,,,,0.72,,,,,,,,,,,,,c9f64fda-cdda-4d57-b2d8-dceb6cfa0d1f,174,,,"[59.0, 56.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Pogba,Right Defensive Midfield,10,Croatia,"['7482e2a8-dbac-405c-8194-ab1a55b602bd', 'd974fca1-84c6-4d68-867e-34ffa709d8bb']",50,,,,,,,,,,,,,,,France,00:03:50.560,Pressure,
2236,,,,,,,,,,,1.345,,,,,,,,,,,,,7e05a8c9-4bfa-4371-ae5d-db6c8f271014,178,,,"[21.0, 7.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Hernández Pi,Left Back,10,Croatia,['26cd26d7-4661-4209-a562-ed68a1396e21'],54,,,,,,,,,,,,,,,France,00:03:54.522,Pressure,
2237,,,,,,,,,,,2.359,,,,,,,,,,,,,f4b4f748-6598-4d47-a388-93150ee915b5,184,,,"[17.0, 3.0]",8658,3,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Hernández Pi,Left Back,10,Croatia,"['5263df82-67a8-4ab4-8342-73403cc4da5c', '765b5b2f-1ba4-404b-9ba1-126f0560563f']",57,,,,,,,,,,,,,,,France,00:03:57.360,Pressure,
2238,,,,,,,,,,,1.039,,,,,,,,,,,,,e47365b7-3801-4e00-80a7-fdca974ff5fe,196,,,"[8.0, 4.0]",8658,4,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Hernández Pi,Left Back,11,Croatia,['57a9907d-4b21-4c05-beca-ae81b23bbccd'],16,,,,,,,,,,,,,,,France,00:04:16.680,Pressure,
2239,,,,,,True,,,,,1.44,,,,,,,,,,,,,2c75767e-69c2-420a-b42e-5806f433b266,203,,,"[109.0, 72.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,Right Back,12,France,"['3f7aca33-2c60-400e-bf12-a132a657d52f', 'a81757a8-f68f-4a45-84fe-b5114f4e336d', 'c45170da-2161-401c-92f3-0aa995514724']",20,,,,,,,,,,,,,,,Croatia,00:04:20.680,Pressure,
2240,,,,,,True,,,,,3.28,,,,,,,,,,,,,1f3818dc-7d9d-416b-bcec-b9bbdee66164,232,,,"[83.0, 74.0]",8658,4,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,Right Wing,14,France,"['8df8ac5c-b430-43cf-b8ce-e529b21d0d5f', 'b182fa41-1cec-4b34-b88d-a610c8c85881']",50,,,,,,,,,,,,,,,Croatia,00:04:50.080,Pressure,
