id,eventId,minute,second,teamId,x,y,period,type,outcome,playerId,endX,endY
2248249491,615,49,43,Barcelona,85,63,2,Pass,Successful,10,94.1,73
2248249497,616,49,44,Barcelona,94.8,73.6,2,Pass,Unsuccessful,18,93.7,68.2
2248249505,406,49,47,Valladolid,7.9,30.2,2,BallTouch,Successful,121734,,
2248249515,407,49,49,Valladolid,6.4,35.2,2,Pass,Successful,362276,7.5,27.2
2248249521,408,49,51,Valladolid,8.2,25.7,2,Pass,Successful,121734,46.4,56.6
2248249523,409,49,52,Valladolid,46.4,56.6,2,BallRecovery,Successful,382939,,
2248249525,410,49,52,Valladolid,46.4,56.6,2,Pass,Successful,382939,32.1,86.1
2248249527,411,49,55,Valladolid,43.2,90.7,2,OffsidePass,Successful,141533,62.1,73.4
2248249555,618,49,55,Barcelona,27.8,35.8,2,OffsideProvoked,Successful,4,,
2248249565,619,50,9,Barcelona,27.2,34.5,2,Pass,Successful,4,43,34.9
2248249927,633,50,10,Barcelona,43.1,31.5,2,Pass,Successful,8,44.6,52.5
2248249571,620,50,11,Barcelona,46.6,60,2,Pass,Successful,21,70,74.7
2248249575,621,50,12,Barcelona,69.8,73.2,2,Pass,Successful,16,81.8,85
2248249581,622,50,13,Barcelona,85.4,86.6,2,Pass,Successful,18,87.3,54.6
2248249589,623,50,15,Barcelona,87.9,54.2,2,MissedShots,Successful,9,,
2248249627,413,50,32,Valladolid,4.1,49,2,Pass,Successful,91254,9,25.6
2248249629,414,50,32,Valladolid,9,25.6,2,Pass,Successful,365371,16.1,4.9
2248249639,415,50,33,Valladolid,16.1,4.9,2,Pass,Successful,121734,25.3,17.8
2248249643,416,50,37,Valladolid,35.1,17.6,2,Dispossessed,Successful,369557,,
2248249641,625,50,37,Barcelona,64.9,82.4,2,Tackle,Unsuccessful,18,,
2248249661,417,50,43,Valladolid,69.6,15.2,2,Pass,Successful,121734,80.3,12.1
2248249671,418,50,45,Valladolid,83.5,11.6,2,Pass,Unsuccessful,369557,92,100
2248249773,627,51,14,Barcelona,14.3,0,2,Pass,Unsuccessful,2,21.9,8.5
2248249785,628,51,15,Barcelona,21.8,8.5,2,BallTouch,Unsuccessful,21,,
2248249799,421,51,20,Valladolid,73.7,100,2,Pass,Successful,121544,83.7,89.9
2248249807,422,51,22,Valladolid,82.1,84.5,2,Pass,Unsuccessful,382939,83,88.2
2248249801,630,51,23,Barcelona,15.2,14.6,2,Interception,Successful,28,,
2248249817,423,51,26,Valladolid,81.5,95.4,2,Pass,Successful,382939,86.2,96
2248249833,424,51,27,Valladolid,88.7,91.9,2,TakeOn,Successful,362355,,
2248249819,631,51,27,Barcelona,11.3,8.1,2,Challenge,Unsuccessful,2,,
2248249835,425,51,31,Valladolid,90.8,86,2,Foul,Successful,362355,,
2248249839,632,51,31,Barcelona,9.2,14,2,Foul,Unsuccessful,2,,
2248249979,426,52,19,Valladolid,88.7,83.6,2,MissedShots,Successful,121734,,
2248250067,635,52,47,Barcelona,2.3,47.2,2,Pass,Successful,1,9.6,29.1
2248250069,636,52,50,Barcelona,9.8,30.1,2,Pass,Successful,4,8.4,55.8
2248250075,637,52,51,Barcelona,8.6,55.7,2,Pass,Unsuccessful,1,42.3,38.9
2248250073,428,52,51,Valladolid,54.9,65.1,2,BallRecovery,Successful,279711,,
2248250085,429,52,53,Valladolid,55,66.2,2,Pass,Successful,279711,49.1,88.5
2248250097,430,52,57,Valladolid,58.4,86.4,2,Pass,Successful,362276,68.8,87
2248250101,431,53,0,Valladolid,68.8,87,2,Pass,Successful,362355,71.7,77.3
2248250119,432,53,2,Valladolid,76.4,75.9,2,Pass,Successful,141533,87.4,89
2248250121,433,53,6,Valladolid,91.3,81.3,2,BallTouch,Unsuccessful,362355,,
2248250125,638,53,7,Barcelona,5.2,21.9,2,Pass,Successful,28,15.6,23.7
2248250133,639,53,8,Barcelona,15.6,23.6,2,BallRecovery,Successful,2,,
2248250143,640,53,8,Barcelona,15.3,23.1,2,Pass,Successful,2,13.9,10
2248250155,641,53,10,Barcelona,12.8,9.8,2,Pass,Successful,28,31.9,21.8
2248250157,642,53,12,Barcelona,29.2,16.2,2,Pass,Unsuccessful,9,31.1,13.5
2248250171,434,53,12,Valladolid,56.3,86.4,2,BlockedPass,Successful,365371,,
2248250179,435,53,19,Valladolid,58.9,95.3,2,BallRecovery,Successful,121544,,
2248250183,436,53,19,Valladolid,58.9,95.3,2,Pass,Successful,121544,53.6,88.7
2248250187,437,53,20,Valladolid,53.6,88.7,2,Pass,Successful,279711,53.8,65.6
2248250211,438,53,21,Valladolid,52.1,58.4,2,Pass,Successful,106868,60,9.7
2248250217,439,53,28,Valladolid,90.8,5.5,2,Pass,Unsuccessful,121734,91.4,7.1
2248250215,643,53,28,Barcelona,7,92.9,2,Clearance,Successful,18,7,92.9
2248250219,440,53,29,Valladolid,92.2,7.1,2,CornerAwarded,Successful,121734,,
2248250227,644,53,29,Barcelona,7.8,92.9,2,CornerAwarded,Unsuccessful,18,,
2248250321,441,54,1,Valladolid,99.5,0.5,2,Pass,Successful,141533,94.5,3.2
2248250327,442,54,4,Valladolid,95.6,3.6,2,Pass,Unsuccessful,121544,90.3,75
2248250325,645,54,5,Barcelona,10.5,40,2,Clearance,Successful,21,29,38
2248250361,444,54,9,Valladolid,75.9,78.8,2,Pass,Successful,369557,83.3,96.5
2248250371,445,54,12,Valladolid,83.2,96.5,2,Pass,Unsuccessful,362355,84,85.5
2248250421,651,54,12,Barcelona,16.4,9.1,2,BallTouch,Successful,21,,
2248250375,646,54,13,Barcelona,22.7,38.8,2,Pass,Successful,8,22.5,27.4
2248250379,647,54,14,Barcelona,22.4,27.4,2,BallRecovery,Successful,18,,
2248250383,648,54,15,Barcelona,22.7,27.3,2,Pass,Successful,18,33.2,19.2
2248250397,649,54,16,Barcelona,30.5,18.6,2,Pass,Successful,10,34.5,8.5
2248250401,650,54,21,Barcelona,39.6,10.2,2,Foul,Successful,21,,
2248250405,446,54,21,Valladolid,60.4,89.8,2,Foul,Unsuccessful,362355,,
2248250473,652,54,46,Barcelona,52.1,18,2,Pass,Successful,8,34.8,45.7
2248250479,653,54,48,Barcelona,34.9,45.8,2,Pass,Successful,4,42.6,72.7
2248250481,654,54,52,Barcelona,58.5,83.9,2,Pass,Successful,15,66.3,76
2248250489,655,54,53,Barcelona,66.2,76.3,2,Pass,Successful,16,54.6,72.9
2248250493,656,54,55,Barcelona,56.6,70.2,2,Pass,Successful,21,63.1,60.6
2248250507,657,54,56,Barcelona,62.9,60.5,2,Pass,Successful,8,53.8,57.8
2248250513,658,55,1,Barcelona,59.2,56.6,2,Pass,Successful,21,73,60.8
2248250521,447,55,3,Valladolid,24,31.2,2,Challenge,Unsuccessful,279711,,
2248250519,659,55,3,Barcelona,76,68.8,2,TakeOn,Successful,10,,
2248250523,660,55,4,Barcelona,75.2,71.8,2,Pass,Successful,10,89.7,70.6
2248250529,661,55,6,Barcelona,91.2,72,2,Pass,Successful,18,89.2,67.3
2248250531,662,55,7,Barcelona,88.6,66.7,2,SavedShot,Successful,10,,
2248250535,448,55,7,Valladolid,8.7,38.9,2,Save,Successful,365371,,
2248250545,449,55,9,Valladolid,10.1,36.1,2,CornerAwarded,Unsuccessful,365371,,
2248250543,663,55,9,Barcelona,89.9,63.9,2,CornerAwarded,Successful,10,,
2248250593,664,55,27,Barcelona,99.5,99.5,2,Pass,Successful,16,87.2,89.7
2248250597,665,55,30,Barcelona,86.2,88.6,2,Pass,Unsuccessful,10,81.8,70.5
2248250601,450,55,31,Valladolid,19,26.2,2,BallRecovery,Successful,382939,,
2248250621,451,55,32,Valladolid,20.3,23,2,Pass,Successful,382939,15.6,15.2
2248250625,452,55,39,Valladolid,14.8,9.7,2,Pass,Successful,362355,23.4,14.8
2248250631,453,55,40,Valladolid,23.4,14.8,2,Pass,Successful,106868,19.8,8.2
2248250633,454,55,42,Valladolid,19.9,7.3,2,Pass,Successful,362355,34.3,5
2248250637,455,55,43,Valladolid,34.3,5,2,Pass,Successful,121734,29.7,23.9
2248250645,456,55,44,Valladolid,29.7,23.9,2,Pass,Successful,106868,46.7,68.1
2248250667,458,55,51,Valladolid,73.7,63.2,2,MissedShots,Successful,279711,,
2248250713,459,56,18,Valladolid,0,0,2,SubstitutionOff,Successful,141533,,
2248250715,460,56,18,Valladolid,0,0,2,SubstitutionOn,Successful,395579,,
2248250749,461,56,37,Valladolid,0,0,2,SubstitutionOff,Successful,106868,,
2248250751,462,56,37,Valladolid,0,0,2,SubstitutionOn,Successful,108176,,
2248250759,463,56,46,Valladolid,0,0,2,SubstitutionOff,Successful,369557,,
2248250761,464,56,46,Valladolid,0,0,2,SubstitutionOn,Successful,25714,,
2248250783,667,57,0,Barcelona,3.3,52.5,2,Pass,Unsuccessful,1,62.5,52.7
2248250785,465,57,3,Valladolid,41.5,51.5,2,Interception,Successful,362276,,
2248250793,668,57,4,Barcelona,45.6,55.8,2,Pass,Unsuccessful,21,67.8,100
2248250807,467,57,10,Valladolid,29.7,0,2,Pass,Successful,365371,32.8,7.9
2248250815,468,57,13,Valladolid,31.6,16.6,2,Pass,Successful,108176,33.5,43.1
2248250827,469,57,16,Valladolid,35.3,53.7,2,Pass,Successful,395579,34.6,77
2248250831,470,57,25,Valladolid,69.6,89.3,2,Pass,Unsuccessful,279711,100,83.9
2248250851,671,57,41,Barcelona,2.8,45.7,2,Pass,Successful,1,41.7,76
2248268359,672,57,43,Barcelona,40.6,82.5,2,Aerial,Successful,16,,
2248268393,472,57,43,Valladolid,59.4,17.5,2,Aerial,Unsuccessful,365371,,
2248250853,673,57,44,Barcelona,41.3,76,2,Pass,Unsuccessful,16,63.7,72.9
2248250861,473,57,48,Valladolid,36.3,32.6,2,Pass,Unsuccessful,362276,41.6,42.4
2248250859,674,57,49,Barcelona,62.2,56.6,2,Pass,Unsuccessful,16,67.4,59.6
2248250867,474,57,49,Valladolid,35.7,43.9,2,BlockedPass,Successful,362276,,
2248268449,675,57,53,Barcelona,68.2,46.7,2,Pass,Successful,10,86.7,75.9
2248250871,676,57,55,Barcelona,88,73.9,2,Pass,Successful,21,84.5,61.1
2248250873,677,57,56,Barcelona,88,60.2,2,SavedShot,Successful,10,,
2248250883,475,57,56,Valladolid,9,42.4,2,Save,Successful,91254,,
2248250885,476,58,4,Valladolid,4.9,40.8,2,CornerAwarded,Unsuccessful,91254,,
2248250889,679,58,4,Barcelona,95.1,59.2,2,CornerAwarded,Successful,10,,
2248250899,680,58,31,Barcelona,99.5,99.5,2,Pass,Successful,10,84.7,42.5
2248250903,681,58,34,Barcelona,83.6,37.8,2,MissedShots,Successful,8,,
2248250909,478,59,2,Valladolid,4.1,42.5,2,Pass,Successful,91254,55.5,44
2248250955,479,59,5,Valladolid,57,47.8,2,Aerial,Successful,395579,,
2248250957,683,59,5,Barcelona,43,52.2,2,Aerial,Unsuccessful,8,,
2248251029,480,59,6,Valladolid,55.5,44,2,Pass,Unsuccessful,395579,67.2,43.9
2248251035,684,59,6,Barcelona,33.4,50.3,2,Pass,Successful,28,48.6,50.9
2248251027,685,59,8,Barcelona,49,50.1,2,Pass,Unsuccessful,9,62.9,46.6
2248251037,481,59,11,Valladolid,34,65.7,2,Pass,Successful,362276,46,89.4
2248251043,482,59,13,Valladolid,44.5,88.1,2,Pass,Successful,121544,41.8,66.9
2248251045,483,59,21,Valladolid,56.5,37.3,2,Pass,Unsuccessful,395579,58.7,32.8
2248251057,686,59,21,Barcelona,39.2,61.4,2,BlockedPass,Successful,16,,
2248251081,687,59,23,Barcelona,25.4,76.9,2,BallRecovery,Successful,18,,
2248251085,688,59,24,Barcelona,25.3,74.4,2,Pass,Successful,18,7.6,50.3
2248251083,689,59,27,Barcelona,7.9,53.7,2,Pass,Successful,1,26.7,76
2248251087,690,59,34,Barcelona,27.2,68.1,2,Pass,Successful,21,34,11.9
2248251097,691,59,39,Barcelona,40.4,6.8,2,Pass,Successful,28,55,3.7
2248251105,692,59,42,Barcelona,55.9,9.4,2,Pass,Successful,2,44.6,21.8
2248251117,693,59,43,Barcelona,44.6,21.3,2,Pass,Successful,8,35.8,9.2
2248251123,694,59,45,Barcelona,34.4,10.7,2,Pass,Successful,28,27.9,39.1
2248251127,695,59,47,Barcelona,29.3,41.2,2,Pass,Successful,4,30.1,76.3
2248251135,696,59,51,Barcelona,31.4,81.1,2,Pass,Successful,15,42.1,77.8
2248251147,697,59,55,Barcelona,33.2,62.1,2,Pass,Successful,16,32.1,19.4
2248251155,698,59,58,Barcelona,34.4,21.3,2,Pass,Successful,28,39.4,29.4
2248251161,699,60,2,Barcelona,41.6,24.9,2,Pass,Successful,8,46.3,33.7
2248251171,700,60,3,Barcelona,45.9,32.8,2,Pass,Successful,10,35.4,41.3
2248251183,701,60,4,Barcelona,35.4,41.3,2,Pass,Successful,4,42.8,34.3
2248251195,702,60,6,Barcelona,41.3,34.3,2,Pass,Successful,10,51.9,44.8
2248251199,703,60,7,Barcelona,52.2,44.5,2,Pass,Successful,21,51.4,26.2
2248251205,704,60,9,Barcelona,53.7,14.6,2,Pass,Successful,8,62.3,5.3
2248251211,705,60,11,Barcelona,64.2,5.2,2,Pass,Successful,28,58.3,10.4
2248251223,706,60,12,Barcelona,58.5,10.6,2,Pass,Successful,8,58.9,31.8
2248251233,707,60,17,Barcelona,55.7,22.1,2,Pass,Successful,10,62.6,12.3
2248251249,708,60,19,Barcelona,62.9,11.1,2,Pass,Successful,28,58.6,22.8
2248251263,709,60,23,Barcelona,65.9,12.9,2,Pass,Successful,10,59.4,8.2
2248251273,710,60,24,Barcelona,59.8,9.8,2,Pass,Successful,28,61.7,20.9
2248251289,711,60,27,Barcelona,63.2,10.3,2,Pass,Successful,21,95.4,18.9
2248251293,712,60,30,Barcelona,95.4,19.1,2,Pass,Unsuccessful,2,95.1,42.5
2248251295,484,60,32,Valladolid,5.7,58.2,2,Clearance,Successful,362276,11.3,91.7
2248251301,485,60,35,Valladolid,11,92,2,BallRecovery,Successful,108176,,
2248251305,486,60,35,Valladolid,11,92,2,Pass,Successful,108176,12.9,85.1
2248251311,487,60,38,Valladolid,13.7,85.4,2,Pass,Successful,121544,29.6,46.1
2248251313,488,60,41,Valladolid,29.6,46.1,2,Pass,Successful,25714,23.4,36.7
2248251323,489,60,44,Valladolid,24.5,32.8,2,Pass,Successful,365371,29.1,11.3
2248251335,490,60,47,Valladolid,29.3,13.7,2,Pass,Successful,121734,32.1,34.1
2248251353,491,60,49,Valladolid,31.7,36.7,2,Pass,Successful,25714,33.7,54.6
2248251359,492,60,55,Valladolid,51.6,69.5,2,Pass,Successful,108176,57,93.2
2248251369,493,60,59,Valladolid,58.6,92.7,2,Pass,Successful,279711,60.1,77.1
2248251389,494,61,1,Valladolid,61.7,73.5,2,Pass,Successful,108176,62.8,63.9
2248251399,495,61,6,Valladolid,61.4,64.7,2,Pass,Successful,25714,60.5,84.2
2248251413,496,61,7,Valladolid,64.5,71.3,2,Pass,Successful,108176,67.4,91.1
2248251425,497,61,8,Valladolid,71.8,93.1,2,Pass,Unsuccessful,362355,100,83.5
2248251427,714,61,32,Barcelona,3,46.9,2,Pass,Successful,1,63.7,38.5
2248251429,715,61,34,Barcelona,62.5,36.5,2,Aerial,Successful,9,,
2248251435,499,61,34,Valladolid,37.5,63.5,2,Aerial,Unsuccessful,362276,,
2248251495,716,61,35,Barcelona,63.6,37.9,2,Pass,Unsuccessful,9,79.1,37.6
2248251501,500,61,37,Valladolid,27.5,64.5,2,BallRecovery,Successful,121544,,
2248251503,501,61,37,Valladolid,27.5,64.5,2,Pass,Successful,121544,7.3,53.6
2248251505,502,61,38,Valladolid,7.3,53.6,2,Pass,Successful,91254,21,85.5
2248251507,503,61,43,Valladolid,21,85.5,2,Pass,Successful,121544,30.5,69.5
2248251509,504,61,47,Valladolid,27.5,66.6,2,Pass,Successful,108176,34.5,14.9
2248251521,505,61,50,Valladolid,38,13.8,2,Foul,Successful,121734,,
2248251531,717,61,50,Barcelona,62,86.2,2,Foul,Unsuccessful,18,,
2248251547,718,61,58,Barcelona,0,0,2,Card,Successful,18,,
2248251551,506,62,56,Valladolid,36.5,20.3,2,Pass,Successful,365371,31.3,57.2
2248251555,507,62,56,Valladolid,31.3,57.2,2,Pass,Successful,362276,35,77.7
2248251575,508,62,58,Valladolid,33.5,74.7,2,Pass,Successful,279711,37.1,21.2
2248251777,509,63,4,Valladolid,35.4,15.5,2,Pass,Successful,365371,77.3,3.8
2248251783,510,63,11,Valladolid,82.6,3.7,2,BallTouch,Unsuccessful,395579,,
2248251801,720,63,12,Barcelona,4.4,90.5,2,BallTouch,Unsuccessful,16,,
2248251829,511,63,13,Valladolid,98.3,12.1,2,CornerAwarded,Successful,395579,,
2248251831,721,63,13,Barcelona,1.7,87.9,2,CornerAwarded,Unsuccessful,16,,
2248251841,512,63,35,Valladolid,99.4,0.5,2,Pass,Successful,362355,78,10.1
2248251833,513,63,36,Valladolid,78,10.1,2,Pass,Successful,108176,89.8,5.2
2248251843,514,63,38,Valladolid,90.4,4.7,2,Pass,Successful,362355,96.3,63.9
2248251893,515,63,40,Valladolid,95.6,63,2,Aerial,Successful,362276,,
2248251897,722,63,40,Barcelona,4.4,37,2,Aerial,Unsuccessful,28,,
2248251905,517,63,41,Valladolid,95.6,61.4,2,MissedShots,Successful,362276,,
2248251911,724,63,51,Barcelona,2.8,47,2,Pass,Successful,1,26.7,90.9
2248251903,725,63,52,Barcelona,27,90.3,2,Pass,Successful,18,27.1,71.8
2248251919,726,63,53,Barcelona,26.8,72.4,2,Pass,Successful,21,30.8,92.4
2248251947,727,63,54,Barcelona,31.2,92.4,2,Pass,Successful,18,25.3,82.6
2248251953,728,63,56,Barcelona,25.9,81.8,2,Pass,Successful,10,33.6,72.1
2248251957,729,63,58,Barcelona,33.5,72.1,2,Pass,Successful,8,54.9,79.7
2248251963,730,64,2,Barcelona,61.6,72.9,2,Pass,Successful,21,70.1,93.5
2248251971,731,64,7,Barcelona,76.1,85.7,2,Pass,Successful,16,74.4,62.1
2248251983,732,64,8,Barcelona,76.4,63.4,2,Pass,Successful,8,81.9,88.1
2248251991,733,64,10,Barcelona,81.9,88.1,2,Pass,Successful,16,70.7,85.1
2248251995,734,64,12,Barcelona,72.2,82,2,Pass,Successful,18,56.6,85.4
2248252001,735,64,14,Barcelona,66.6,83.3,2,Pass,Successful,10,58.7,71.5
2248252007,736,64,15,Barcelona,58.6,70,2,Pass,Successful,15,56.2,53.1
2248252023,737,64,17,Barcelona,56,51.6,2,Pass,Successful,4,60.8,31.9
2248252025,738,64,22,Barcelona,64.7,29.5,2,Pass,Successful,28,61.1,37
2248252031,739,64,22,Barcelona,61.2,36.9,2,Pass,Successful,8,54.5,60
2248252043,740,64,26,Barcelona,53.8,58.8,2,Pass,Successful,15,61.9,75.6
2248252051,741,64,28,Barcelona,61.5,76,2,Pass,Successful,10,74.3,67.9
2248252063,742,64,31,Barcelona,71.4,64.6,2,Pass,Successful,21,77.2,70.5
2248252075,743,64,32,Barcelona,77.2,67.9,2,Pass,Successful,16,87,70.3
2248252083,518,64,34,Valladolid,12.2,34.8,2,Challenge,Unsuccessful,365371,,
2248252085,745,64,34,Barcelona,87.8,65.2,2,TakeOn,Successful,10,,
2248252093,744,64,35,Barcelona,90.8,61.5,2,Goal,Successful,10,,
2248252091,519,65,40,Valladolid,50.1,50,2,Pass,Successful,362355,42.3,43.7
2248252097,520,65,43,Valladolid,42.7,44.2,2,Pass,Successful,108176,36.9,73.1
2248252095,521,65,50,Valladolid,37.1,77.1,2,Pass,Successful,279711,41.5,86.9
2248252257,522,65,55,Valladolid,32.5,71.6,2,Pass,Unsuccessful,121544,35.3,42.2
2248252269,746,65,56,Barcelona,66.4,59.6,2,BallRecovery,Successful,18,,
2248252295,747,65,56,Barcelona,69.7,61.5,2,Pass,Successful,18,69.6,41.2
2248252299,748,65,58,Barcelona,70,40.1,2,Pass,Successful,2,84.2,35.2
2248252301,749,65,59,Barcelona,81.7,41.3,2,Pass,Unsuccessful,10,94.4,53.6
2248252309,523,66,1,Valladolid,13.7,46.7,2,Clearance,Successful,365371,33.7,87.2
2248252313,750,66,6,Barcelona,77.1,16.1,2,Pass,Successful,28,84.8,6.7
2248252315,751,66,10,Barcelona,84.7,5.2,2,Pass,Successful,2,63.7,9.1
2248252333,752,66,13,Barcelona,66,15,2,Pass,Successful,8,72.6,24.3
2248252359,753,66,14,Barcelona,72.7,20.6,2,Pass,Successful,21,71.1,5.2
2248252365,754,66,16,Barcelona,71,5.3,2,Pass,Successful,2,63,16.8
2248252373,755,66,19,Barcelona,61.8,26.1,2,Pass,Successful,8,47.1,46.6
2248252379,756,66,22,Barcelona,54.1,47.9,2,Pass,Successful,4,44.6,73.6
2248252391,757,66,24,Barcelona,45.5,77.5,2,Pass,Successful,15,54.3,90.2
2248252399,758,66,26,Barcelona,53.9,90.5,2,Pass,Successful,18,39.8,88.1
2248252409,759,66,29,Barcelona,35,78.8,2,Pass,Successful,15,43.1,69.3
2248252415,760,66,30,Barcelona,43,69.3,2,Pass,Successful,8,25.7,65.4
2248252431,761,66,33,Barcelona,24.7,62,2,Pass,Successful,4,3.6,48.7
2248252435,762,66,37,Barcelona,3.4,46.6,2,Pass,Successful,1,11.4,9.1
2248252445,763,66,40,Barcelona,11.6,7,2,Pass,Unsuccessful,28,41.3,10.4
2248252457,524,66,42,Valladolid,54.8,85.8,2,Pass,Successful,121544,69.9,75.2
2248252463,525,66,45,Valladolid,69.9,75.2,2,BallRecovery,Successful,382939,,
2248252467,526,66,45,Valladolid,69.9,75.2,2,Pass,Successful,382939,58.9,71.6
2248252473,527,66,47,Valladolid,61.2,72,2,Pass,Successful,108176,60.3,90.3
2248252475,528,66,49,Valladolid,60.3,90.3,2,Pass,Successful,121544,68.3,93.2
2248252477,529,66,49,Valladolid,67.8,92.9,2,Pass,Unsuccessful,362355,68,90.1
2248252483,764,66,49,Barcelona,31,8.2,2,BlockedPass,Successful,28,,
2248252485,530,66,53,Valladolid,68.1,80,2,Pass,Successful,395579,62.5,80.6
2248252491,531,66,55,Valladolid,62.5,82.5,2,Pass,Successful,108176,73.8,94.8
2248252487,532,66,59,Valladolid,76.6,87.9,2,Pass,Successful,362355,90.1,72.5
2248252501,533,67,3,Valladolid,85.2,73.5,2,Pass,Unsuccessful,25714,86.5,35.8
2248252509,765,67,4,Barcelona,12.7,71.7,2,Clearance,Successful,18,30.2,68.1
2248252519,534,67,9,Valladolid,64.2,25.1,2,Pass,Successful,395579,67,15.4
2248252531,535,67,10,Valladolid,67,15.4,2,Pass,Successful,121734,55.9,26.6
2248252535,536,67,12,Valladolid,55.9,26.6,2,Pass,Successful,365371,57.6,7
2248252549,537,67,13,Valladolid,57.1,6.8,2,Pass,Successful,121734,59,29.8
2248252551,538,67,20,Valladolid,55.8,32.8,2,Pass,Successful,362355,60,71.9
2248252559,539,67,23,Valladolid,67.1,80.3,2,Pass,Successful,279711,83.5,92.9
2248252569,540,67,26,Valladolid,79.6,87.6,2,Pass,Successful,121544,85.5,69.6
2248252577,541,67,27,Valladolid,85.5,69.6,2,Pass,Unsuccessful,25714,79.2,74.1
2248252583,542,67,30,Valladolid,79.6,72.6,2,Foul,Successful,121544,,
2248252593,766,67,30,Barcelona,20.4,27.4,2,Foul,Unsuccessful,21,,
2248252601,767,67,32,Barcelona,0,0,2,Card,Successful,21,,
2248252631,544,68,35,Valladolid,79.1,73.4,2,MissedShots,Successful,108176,,
2248252607,769,68,58,Barcelona,3.5,52.7,2,Pass,Unsuccessful,1,38.5,46.7
2248252611,545,69,2,Valladolid,60.1,62.7,2,Pass,Unsuccessful,108176,60.9,74.9
2248252741,770,69,5,Barcelona,33.8,15,2,Pass,Successful,10,41.9,6.7
2248252807,771,69,6,Barcelona,42.4,6.1,2,Pass,Successful,2,34.5,10.9
2248252817,550,69,8,Valladolid,59.4,76.4,2,Challenge,Unsuccessful,121544,,
2248269461,791,69,8,Barcelona,40.6,23.6,2,TakeOn,Successful,10,,
2248270307,772,69,9,Barcelona,34.5,11.7,2,Pass,Successful,10,33.3,28.5
2248252825,773,69,10,Barcelona,34,22.8,2,Pass,Successful,8,33.9,5.9
2248252837,774,69,12,Barcelona,33.5,8.6,2,Pass,Successful,10,41.1,12
2248252985,775,69,13,Barcelona,40.2,12,2,Pass,Successful,8,34.9,23.6
2248252947,776,69,15,Barcelona,36,30.7,2,Pass,Successful,10,46.4,60.3
2248252843,777,69,21,Barcelona,68.3,63.1,2,Pass,Successful,21,80.2,89.3
2248252849,778,69,23,Barcelona,80.8,86.3,2,Pass,Successful,18,72.9,69
2248252851,779,69,25,Barcelona,70.9,66.7,2,Pass,Successful,10,72,44.2
2248252853,780,69,27,Barcelona,71.7,44.5,2,Pass,Successful,8,79.2,55.5
2248252869,781,69,28,Barcelona,79.2,55.5,2,Pass,Successful,16,81.8,47.2
2248252877,782,69,30,Barcelona,83.1,42.8,2,Pass,Successful,9,89.9,21.5
2248252881,783,69,32,Barcelona,90.5,23,2,Pass,Successful,2,78.6,36.9
2248252889,546,69,35,Valladolid,19.8,68.2,2,Challenge,Unsuccessful,395579,,
2248252895,784,69,35,Barcelona,80.2,31.8,2,TakeOn,Successful,8,,
2248252897,785,69,36,Barcelona,84.6,27.7,2,Pass,Successful,8,90.3,14.3
2248252905,786,69,37,Barcelona,90.7,14.3,2,Pass,Successful,2,88.4,15.3
2248252913,787,69,38,Barcelona,88.4,15.3,2,Pass,Successful,8,80.1,33
2248252923,788,69,40,Barcelona,80.1,33,2,Pass,Unsuccessful,16,98.3,11.1
2248252915,547,69,46,Valladolid,3,92.9,2,BallRecovery,Successful,121544,,
2248252921,548,69,46,Valladolid,3,92.9,2,Pass,Unsuccessful,121544,6.6,95.6
2248252925,789,69,46,Barcelona,90.2,5.8,2,BlockedPass,Successful,16,,
2248252929,792,70,7,Barcelona,0,0,2,SubstitutionOff,Successful,4,,
2248252931,793,70,7,Barcelona,0,0,2,SubstitutionOn,Successful,89931,,
2248252937,794,70,25,Barcelona,0,0,2,SubstitutionOff,Successful,21,,
2248252939,795,70,25,Barcelona,0,0,2,SubstitutionOn,Successful,44721,,
2248252941,796,70,33,Barcelona,0,0,2,SubstitutionOff,Successful,18,,
2248252975,797,70,33,Barcelona,0,0,2,SubstitutionOn,Successful,351252,,
2248252977,551,70,47,Valladolid,12.5,100,2,Pass,Successful,121544,23.6,87.6
2248253019,552,70,48,Valladolid,23.6,87.6,2,Pass,Successful,395579,18.7,94.4
2248253023,553,70,49,Valladolid,18.7,94.4,2,Pass,Successful,121544,21.2,84.8
2248253049,554,70,50,Valladolid,22,83.4,2,Pass,Successful,395579,40.5,13.4
2248253051,555,70,57,Valladolid,52,11.9,2,Pass,Successful,121734,45,32.8
2248253113,556,70,58,Valladolid,44.3,29.8,2,Pass,Successful,362355,45.7,34.4
2248253115,557,71,2,Valladolid,46.4,41,2,Pass,Successful,108176,54.3,29.9
2248253121,558,71,5,Valladolid,54.3,29.9,2,Pass,Successful,362355,56.5,38.6
2248253153,559,71,7,Valladolid,56.5,38.6,2,Pass,Successful,25714,61.5,41
2248253159,560,71,7,Valladolid,61.5,41,2,Pass,Successful,382939,62.4,31.9
2248253171,561,71,8,Valladolid,62.4,31.9,2,Pass,Successful,362355,84.4,51.5
2248253179,562,71,10,Valladolid,83.1,53.4,2,SavedShot,Successful,25714,,
2248253189,798,71,10,Barcelona,1.2,50,2,Save,Successful,1,,
2248253195,563,71,11,Valladolid,83.4,62.9,2,SavedShot,Successful,395579,,
2248253197,799,71,11,Barcelona,3.1,49.3,2,Save,Successful,1,,
2248253207,564,71,16,Valladolid,90.1,56.8,2,CornerAwarded,Successful,395579,,
