eventId,minute,second,teamId,x,y,playerId,type/displayName,type/value
930,83,14.0,65,56.2,4.4,28.0,Pass,1
931,83,18.0,65,64.8,4.9,16.0,Pass,1
932,83,20.0,65,61.3,2.2,17.0,Pass,1
933,83,22.0,65,57.7,8.8,16.0,Pass,1
934,83,25.0,65,52.0,7.6,5.0,Pass,1
935,83,26.0,65,59.0,11.4,28.0,Pass,1
936,83,27.0,65,57.8,2.3,5.0,Pass,1
937,83,32.0,65,68.5,22.8,17.0,Pass,1
938,83,34.0,65,77.4,41.0,7.0,Pass,1
939,83,36.0,65,70.0,38.6,17.0,BallTouch,61
628,83,36.0,833,26.1,47.9,101130.0,Pass,1
629,83,40.0,833,27.0,55.3,125246.0,Foul,4
940,83,40.0,65,73.0,44.7,7.0,Foul,4
941,83,46.0,65,0.0,0.0,7.0,Card,17
630,84,17.0,833,26.7,50.0,109930.0,Pass,1
631,84,18.0,833,32.7,74.2,316957.0,Pass,1
632,84,19.0,833,44.4,73.2,14189.0,BallTouch,61
942,84,20.0,65,62.7,32.1,4.0,BallRecovery,49
943,84,21.0,65,62.7,32.1,4.0,Pass,1
944,84,22.0,65,58.1,39.2,5.0,Pass,1
945,84,24.0,65,68.8,53.6,16.0,Pass,1
634,84,27.0,833,12.0,44.5,109930.0,KeeperPickup,52
635,84,33.0,833,12.8,39.1,109930.0,Pass,1
636,84,36.0,833,58.2,16.7,303800.0,Foul,4
946,84,36.0,65,41.8,83.3,23.0,Foul,4
637,85,12.0,833,61.5,8.8,14085.0,Pass,1
947,85,15.0,65,10.8,42.8,1.0,Claim,11
948,85,22.0,65,12.6,45.7,1.0,Pass,1
638,85,26.0,833,76.0,16.2,273453.0,Challenge,45
949,85,26.0,65,24.0,83.8,18.0,TakeOn,3
950,85,28.0,65,27.0,68.1,18.0,Pass,1
951,85,32.0,65,52.2,40.7,21.0,Pass,1
952,85,38.0,65,78.9,5.5,17.0,Pass,1
953,85,40.0,65,68.9,19.2,21.0,Pass,1
954,85,44.0,65,57.5,33.4,5.0,Pass,1
955,85,48.0,65,54.2,67.6,23.0,Pass,1
956,85,50.0,65,68.3,55.4,16.0,Pass,1
957,85,54.0,65,93.6,72.1,7.0,Pass,1
958,85,57.0,65,93.2,49.3,17.0,Aerial,44
640,85,57.0,833,6.8,50.7,135098.0,Aerial,44
959,85,58.0,65,91.8,47.9,17.0,SavedShot,15
639,85,58.0,833,1.6,50.3,109930.0,Save,10
641,86,1.0,833,9.8,73.9,402087.0,BallRecovery,49
642,86,1.0,833,10.1,72.9,402087.0,Pass,1
961,86,40.0,65,0.0,0.0,16.0,SubstitutionOff,18
962,86,40.0,65,0.0,0.0,12.0,SubstitutionOn,19
963,86,45.0,65,54.2,100.0,18.0,Pass,1
964,86,47.0,65,51.9,89.6,5.0,Pass,1
645,86,59.0,833,57.9,0.0,14085.0,Pass,1
646,87,1.0,833,55.6,12.0,14189.0,Pass,1
647,87,2.0,833,46.6,4.0,14085.0,Pass,1
648,87,5.0,833,27.7,13.7,101130.0,Pass,1
649,87,8.0,833,3.3,30.7,109930.0,Pass,1
650,87,11.0,833,11.5,63.0,316957.0,Pass,1
651,87,13.0,833,19.2,46.7,142114.0,Pass,1
652,87,16.0,833,9.2,71.7,316957.0,Pass,1
966,87,17.0,65,91.5,28.3,7.0,BallTouch,61
967,87,20.0,65,72.2,24.7,21.0,BallTouch,61
968,87,21.0,65,66.2,19.1,28.0,BallRecovery,49
969,87,21.0,65,66.2,19.1,28.0,Pass,1
970,87,25.0,65,71.3,38.6,5.0,Pass,1
971,87,26.0,65,73.8,31.9,28.0,Pass,1
972,87,31.0,65,62.0,33.7,21.0,Dispossessed,50
653,87,31.0,833,38.0,66.3,125246.0,Tackle,7
973,87,36.0,65,46.8,5.6,28.0,Pass,1
974,87,39.0,65,17.7,42.7,1.0,Pass,1
975,87,43.0,65,26.4,61.5,23.0,Pass,1
976,87,46.0,65,17.3,48.7,1.0,Pass,1
977,87,49.0,65,29.0,50.7,5.0,Pass,1
978,87,55.0,65,59.0,86.3,23.0,Pass,1
979,87,58.0,65,54.4,64.0,12.0,Pass,1
980,88,3.0,65,61.2,19.5,21.0,Pass,1
981,88,5.0,65,57.7,10.6,28.0,Pass,1
982,88,8.0,65,44.4,37.0,4.0,Pass,1
983,88,12.0,65,43.2,45.4,5.0,Pass,1
984,88,15.0,65,51.3,29.7,4.0,Pass,1
985,88,18.0,65,60.0,18.6,17.0,Pass,1
986,88,21.0,65,57.9,7.1,28.0,Pass,1
654,88,25.0,833,19.7,75.1,142114.0,Challenge,45
987,88,25.0,65,80.3,24.9,21.0,TakeOn,3
988,88,27.0,65,98.4,36.3,21.0,Pass,1
989,88,29.0,65,94.2,54.6,12.0,Aerial,44
655,88,29.0,833,5.8,45.4,273453.0,Aerial,44
990,88,30.0,65,95.6,52.6,12.0,Goal,16
656,89,44.0,833,50.3,49.7,303800.0,Pass,1
657,89,48.0,833,46.0,91.2,14189.0,Pass,1
658,89,50.0,833,48.9,91.4,402087.0,Pass,1
659,89,52.0,833,41.4,89.4,135098.0,Pass,1
660,89,55.0,833,46.9,94.2,14189.0,Pass,1
661,89,57.0,833,30.2,77.2,316957.0,Pass,1
662,90,0.0,833,34.0,95.6,135098.0,Pass,1
663,90,1.0,833,40.6,95.6,402087.0,Dispossessed,50
991,90,1.0,65,59.4,4.4,21.0,Tackle,7
1005,90,2.0,65,63.1,4.9,17.0,Pass,1
992,90,3.0,65,62.0,9.8,12.0,BallRecovery,49
993,90,4.0,65,62.0,9.8,12.0,Pass,1
664,90,5.0,833,40.0,89.8,402087.0,Challenge,45
994,90,5.0,65,60.0,10.2,28.0,TakeOn,3
996,90,8.0,65,58.7,16.4,28.0,Foul,4
665,90,8.0,833,41.3,83.6,125246.0,Foul,4
997,90,43.0,65,58.0,10.9,28.0,Pass,1
998,90,45.0,65,21.5,87.4,23.0,Pass,1
999,90,47.0,65,9.8,52.5,1.0,Pass,1
1000,90,53.0,65,41.2,21.2,21.0,Pass,1
1001,90,57.0,65,51.8,21.9,28.0,Pass,1
1002,90,59.0,65,64.8,31.5,12.0,Pass,1
667,91,3.0,833,7.5,24.7,14085.0,Interception,8
668,91,4.0,833,6.8,24.2,14085.0,CornerAwarded,6
1003,91,4.0,65,93.2,75.8,12.0,CornerAwarded,6
1004,91,30.0,65,99.5,99.5,12.0,Pass,1
669,91,35.0,833,0.8,47.0,109930.0,KeeperPickup,52
670,91,39.0,833,12.5,36.9,109930.0,Pass,1
1006,91,42.0,65,37.5,79.7,23.0,Pass,1
1007,91,43.0,65,42.3,82.6,18.0,BallRecovery,49
1008,91,43.0,65,42.3,82.6,18.0,Pass,1
1009,91,46.0,65,48.2,93.5,12.0,Pass,1
1010,91,47.0,65,54.2,82.7,18.0,Pass,1
1011,91,49.0,65,64.4,73.9,9.0,Pass,1
1012,91,51.0,65,54.6,64.5,12.0,Pass,1
1013,91,54.0,65,72.9,43.7,21.0,Pass,1
1014,91,59.0,65,80.6,34.5,17.0,Pass,1
1015,92,1.0,65,89.9,67.5,18.0,Pass,1
1016,92,3.0,65,92.2,63.0,17.0,Dispossessed,50
671,92,3.0,833,7.8,37.0,101130.0,Tackle,7
672,92,5.0,833,6.4,26.8,14085.0,BallRecovery,49
673,92,5.0,833,6.6,26.4,14085.0,Pass,1
674,92,5.0,833,8.3,30.9,142114.0,Pass,1
1017,92,6.0,65,75.6,83.5,5.0,Interception,8
675,92,7.0,833,0.0,0.0,,End,30
1018,92,7.0,65,0.0,0.0,,End,30
1019,0,0.0,65,0.0,0.0,,End,30
676,0,0.0,833,0.0,0.0,,End,30
1,0,0.0,65,0.0,0.0,,FormationSet,34
1,0,0.0,833,0.0,0.0,,FormationSet,34
